date,continent,total_cases,total_deaths,reproduction_rate,total_tests,positive_rate,population,population_density,median_age,aged_65_older,life_expectancy
2020-03-30,Europe,223.0,11.0,1.05,1407.0,0.212,2877800.0,104.871,38.0,13.188,78.57
2020-03-31,Europe,243.0,15.0,1.08,1552.0,0.18,2877800.0,104.871,38.0,13.188,78.57
2020-04-01,Europe,259.0,15.0,1.08,1704.0,0.144,2877800.0,104.871,38.0,13.188,78.57
2020-04-02,Europe,277.0,16.0,1.11,1800.0,0.133,2877800.0,104.871,38.0,13.188,78.57
2020-04-03,Europe,304.0,17.0,1.15,1912.0,0.151,2877800.0,104.871,38.0,13.188,78.57
2020-04-04,Europe,333.0,20.0,1.14,2128.0,0.147,2877800.0,104.871,38.0,13.188,78.57
2020-04-05,Europe,361.0,20.0,1.08,2277.0,0.155,2877800.0,104.871,38.0,13.188,78.57
2020-04-06,Europe,377.0,21.0,1.0,2452.0,0.148,2877800.0,104.871,38.0,13.188,78.57
2020-04-07,Europe,383.0,22.0,0.92,2634.0,0.129,2877800.0,104.871,38.0,13.188,78.57
2020-04-08,Europe,400.0,22.0,0.88,2870.0,0.121,2877800.0,104.871,38.0,13.188,78.57
2020-04-09,Europe,409.0,23.0,0.86,3104.0,0.101,2877800.0,104.871,38.0,13.188,78.57
2020-04-10,Europe,416.0,23.0,0.88,3266.0,0.083,2877800.0,104.871,38.0,13.188,78.57
2020-04-11,Europe,433.0,23.0,0.93,3525.0,0.071,2877800.0,104.871,38.0,13.188,78.57
2020-04-12,Europe,446.0,23.0,0.97,3758.0,0.057,2877800.0,104.871,38.0,13.188,78.57
2020-04-13,Europe,467.0,23.0,1.01,3951.0,0.06,2877800.0,104.871,38.0,13.188,78.57
2020-04-14,Europe,475.0,24.0,1.01,4187.0,0.059,2877800.0,104.871,38.0,13.188,78.57
2020-04-15,Europe,494.0,25.0,1.05,4439.0,0.06,2877800.0,104.871,38.0,13.188,78.57
2020-04-16,Europe,518.0,26.0,1.08,4708.0,0.068,2877800.0,104.871,38.0,13.188,78.57
2020-04-17,Europe,539.0,26.0,1.08,4961.0,0.073,2877800.0,104.871,38.0,13.188,78.57
2020-04-18,Europe,548.0,26.0,1.06,5192.0,0.069,2877800.0,104.871,38.0,13.188,78.57
2020-04-19,Europe,562.0,26.0,1.1,5423.0,0.07,2877800.0,104.871,38.0,13.188,78.57
2020-04-20,Europe,584.0,26.0,1.14,5656.0,0.068,2877800.0,104.871,38.0,13.188,78.57
2020-04-21,Europe,609.0,26.0,1.16,5898.0,0.078,2877800.0,104.871,38.0,13.188,78.57
2020-04-22,Europe,634.0,27.0,1.14,6150.0,0.082,2877800.0,104.871,38.0,13.188,78.57
2020-04-23,Europe,663.0,27.0,1.1,6390.0,0.086,2877800.0,104.871,38.0,13.188,78.57
2020-04-24,Europe,678.0,27.0,1.05,6649.0,0.082,2877800.0,104.871,38.0,13.188,78.57
2020-04-25,Europe,712.0,27.0,1.02,6896.0,0.096,2877800.0,104.871,38.0,13.188,78.57
2020-04-26,Europe,726.0,28.0,0.94,7160.0,0.094,2877800.0,104.871,38.0,13.188,78.57
2020-04-27,Europe,736.0,28.0,0.86,7372.0,0.089,2877800.0,104.871,38.0,13.188,78.57
2020-04-28,Europe,750.0,30.0,0.81,7639.0,0.081,2877800.0,104.871,38.0,13.188,78.57
2020-04-29,Europe,766.0,30.0,0.76,7909.0,0.075,2877800.0,104.871,38.0,13.188,78.57
2020-04-30,Europe,773.0,31.0,0.71,8134.0,0.063,2877800.0,104.871,38.0,13.188,78.57
2020-05-01,Europe,782.0,31.0,0.7,8379.0,0.06,2877800.0,104.871,38.0,13.188,78.57
2020-05-02,Europe,789.0,31.0,0.7,8550.0,0.047,2877800.0,104.871,38.0,13.188,78.57
2020-05-03,Europe,795.0,31.0,0.73,8747.0,0.043,2877800.0,104.871,38.0,13.188,78.57
2020-05-04,Europe,803.0,31.0,0.77,8887.0,0.044,2877800.0,104.871,38.0,13.188,78.57
2020-05-05,Europe,820.0,31.0,0.81,9157.0,0.046,2877800.0,104.871,38.0,13.188,78.57
2020-05-06,Europe,832.0,31.0,0.79,9412.0,0.044,2877800.0,104.871,38.0,13.188,78.57
2020-05-07,Europe,842.0,31.0,0.78,9687.0,0.044,2877800.0,104.871,38.0,13.188,78.57
2020-05-08,Europe,850.0,31.0,0.78,9925.0,0.044,2877800.0,104.871,38.0,13.188,78.57
2020-05-09,Europe,856.0,31.0,0.79,10149.0,0.042,2877800.0,104.871,38.0,13.188,78.57
2020-05-10,Europe,868.0,31.0,0.83,10319.0,0.046,2877800.0,104.871,38.0,13.188,78.57
2020-05-11,Europe,872.0,31.0,0.84,10440.0,0.044,2877800.0,104.871,38.0,13.188,78.57
2020-05-12,Europe,876.0,31.0,0.86,10683.0,0.037,2877800.0,104.871,38.0,13.188,78.57
2020-05-13,Europe,880.0,31.0,0.93,10929.0,0.032,2877800.0,104.871,38.0,13.188,78.57
2020-05-14,Europe,898.0,31.0,1.06,11120.0,0.039,2877800.0,104.871,38.0,13.188,78.57
2020-05-15,Europe,916.0,31.0,1.1,11339.0,0.047,2877800.0,104.871,38.0,13.188,78.57
2020-05-16,Europe,933.0,31.0,1.09,11645.0,0.051,2877800.0,104.871,38.0,13.188,78.57
2020-05-17,Europe,946.0,31.0,1.04,11905.0,0.049,2877800.0,104.871,38.0,13.188,78.57
2020-05-18,Europe,948.0,31.0,0.97,12073.0,0.047,2877800.0,104.871,38.0,13.188,78.57
2020-05-19,Europe,949.0,31.0,0.94,12250.0,0.047,2877800.0,104.871,38.0,13.188,78.57
2020-05-20,Europe,964.0,31.0,0.99,12436.0,0.056,2877800.0,104.871,38.0,13.188,78.57
2020-05-21,Europe,969.0,31.0,1.01,12640.0,0.047,2877800.0,104.871,38.0,13.188,78.57
2020-05-22,Europe,981.0,31.0,1.07,12814.0,0.044,2877800.0,104.871,38.0,13.188,78.57
2020-05-23,Europe,989.0,31.0,1.13,13014.0,0.041,2877800.0,104.871,38.0,13.188,78.57
2020-05-24,Europe,998.0,32.0,1.21,13160.0,0.042,2877800.0,104.871,38.0,13.188,78.57
2020-05-25,Europe,1004.0,32.0,1.31,13214.0,0.049,2877800.0,104.871,38.0,13.188,78.57
2020-05-26,Europe,1029.0,33.0,1.43,13387.0,0.071,2877800.0,104.871,38.0,13.188,78.57
2020-05-27,Europe,1050.0,33.0,1.45,13649.0,0.071,2877800.0,104.871,38.0,13.188,78.57
2020-05-28,Europe,1076.0,33.0,1.44,13874.0,0.087,2877800.0,104.871,38.0,13.188,78.57
2020-05-29,Europe,1099.0,33.0,1.39,14150.0,0.088,2877800.0,104.871,38.0,13.188,78.57
2020-05-30,Europe,1122.0,33.0,1.33,14379.0,0.097,2877800.0,104.871,38.0,13.188,78.57
2020-05-31,Europe,1137.0,33.0,1.26,14604.0,0.096,2877800.0,104.871,38.0,13.188,78.57
2020-06-01,Europe,1143.0,33.0,1.21,14706.0,0.093,2877800.0,104.871,38.0,13.188,78.57
2020-06-02,Europe,1164.0,33.0,1.19,14949.0,0.086,2877800.0,104.871,38.0,13.188,78.57
2020-06-03,Europe,1184.0,33.0,1.18,15246.0,0.084,2877800.0,104.871,38.0,13.188,78.57
2020-06-04,Europe,1197.0,33.0,1.18,15528.0,0.073,2877800.0,104.871,38.0,13.188,78.57
2020-06-05,Europe,1212.0,33.0,1.22,15690.0,0.073,2877800.0,104.871,38.0,13.188,78.57
2020-06-06,Europe,1232.0,34.0,1.28,15943.0,0.07,2877800.0,104.871,38.0,13.188,78.57
2020-06-07,Europe,1246.0,34.0,1.34,16136.0,0.071,2877800.0,104.871,38.0,13.188,78.57
2020-06-08,Europe,1263.0,34.0,1.44,16238.0,0.078,2877800.0,104.871,38.0,13.188,78.57
2020-06-09,Europe,1299.0,34.0,1.53,16597.0,0.082,2877800.0,104.871,38.0,13.188,78.57
2020-06-10,Europe,1341.0,34.0,1.6,16908.0,0.095,2877800.0,104.871,38.0,13.188,78.57
2020-06-11,Europe,1385.0,35.0,1.62,17199.0,0.112,2877800.0,104.871,38.0,13.188,78.57
2020-06-12,Europe,1416.0,36.0,1.62,17499.0,0.113,2877800.0,104.871,38.0,13.188,78.57
2020-06-13,Europe,1464.0,36.0,1.65,17769.0,0.127,2877800.0,104.871,38.0,13.188,78.57
2020-06-14,Europe,1521.0,36.0,1.66,18131.0,0.138,2877800.0,104.871,38.0,13.188,78.57
2020-06-15,Europe,1590.0,36.0,1.65,18450.0,0.148,2877800.0,104.871,38.0,13.188,78.57
2020-06-16,Europe,1672.0,37.0,1.57,18814.0,0.168,2877800.0,104.871,38.0,13.188,78.57
2020-06-17,Europe,1722.0,38.0,1.47,19147.0,0.17,2877800.0,104.871,38.0,13.188,78.57
2020-06-18,Europe,1788.0,39.0,1.4,19427.0,0.181,2877800.0,104.871,38.0,13.188,78.57
2020-06-19,Europe,1838.0,42.0,1.34,19757.0,0.187,2877800.0,104.871,38.0,13.188,78.57
2020-06-20,Europe,1891.0,43.0,1.29,20077.0,0.185,2877800.0,104.871,38.0,13.188,78.57
2020-06-21,Europe,1962.0,44.0,1.26,20404.0,0.194,2877800.0,104.871,38.0,13.188,78.57
2020-06-22,Europe,1995.0,44.0,1.22,20643.0,0.185,2877800.0,104.871,38.0,13.188,78.57
2020-06-23,Europe,2047.0,45.0,1.21,20971.0,0.174,2877800.0,104.871,38.0,13.188,78.57
2020-06-24,Europe,2114.0,47.0,1.22,21318.0,0.181,2877800.0,104.871,38.0,13.188,78.57
2020-06-25,Europe,2192.0,49.0,1.23,21662.0,0.181,2877800.0,104.871,38.0,13.188,78.57
2020-06-26,Europe,2269.0,51.0,1.22,22064.0,0.187,2877800.0,104.871,38.0,13.188,78.57
2020-06-27,Europe,2330.0,53.0,1.19,22419.0,0.187,2877800.0,104.871,38.0,13.188,78.57
2020-06-28,Europe,2402.0,55.0,1.18,22793.0,0.184,2877800.0,104.871,38.0,13.188,78.57
2020-06-29,Europe,2466.0,58.0,1.16,23164.0,0.187,2877800.0,104.871,38.0,13.188,78.57
2020-06-30,Europe,2535.0,62.0,1.13,23535.0,0.19,2877800.0,104.871,38.0,13.188,78.57
2020-07-01,Europe,2580.0,65.0,1.12,23804.0,0.188,2877800.0,104.871,38.0,13.188,78.57
2020-07-02,Europe,2662.0,69.0,1.14,24172.0,0.187,2877800.0,104.871,38.0,13.188,78.57
2020-07-03,Europe,2752.0,72.0,1.15,24534.0,0.195,2877800.0,104.871,38.0,13.188,78.57
2020-07-04,Europe,2819.0,74.0,1.14,24910.0,0.196,2877800.0,104.871,38.0,13.188,78.57
2020-07-05,Europe,2893.0,76.0,1.13,25302.0,0.196,2877800.0,104.871,38.0,13.188,78.57
2020-07-06,Europe,2964.0,79.0,1.12,25761.0,0.192,2877800.0,104.871,38.0,13.188,78.57
2020-07-07,Europe,3038.0,81.0,1.12,26170.0,0.191,2877800.0,104.871,38.0,13.188,78.57
2020-07-08,Europe,3106.0,83.0,1.13,26567.0,0.19,2877800.0,104.871,38.0,13.188,78.57
2020-07-09,Europe,3188.0,83.0,1.14,26968.0,0.188,2877800.0,104.871,38.0,13.188,78.57
2020-07-10,Europe,3278.0,85.0,1.16,27388.0,0.184,2877800.0,104.871,38.0,13.188,78.57
2020-07-11,Europe,3371.0,89.0,1.17,27808.0,0.19,2877800.0,104.871,38.0,13.188,78.57
2020-07-12,Europe,3454.0,93.0,1.17,28228.0,0.192,2877800.0,104.871,38.0,13.188,78.57
2020-07-13,Europe,3571.0,95.0,1.17,28813.0,0.199,2877800.0,104.871,38.0,13.188,78.57
2020-07-14,Europe,3667.0,97.0,1.13,29264.0,0.203,2877800.0,104.871,38.0,13.188,78.57
2020-07-15,Europe,3752.0,101.0,1.11,29625.0,0.211,2877800.0,104.871,38.0,13.188,78.57
2020-07-16,Europe,3851.0,104.0,1.09,30050.0,0.215,2877800.0,104.871,38.0,13.188,78.57
2020-07-17,Europe,3906.0,107.0,1.07,30481.0,0.203,2877800.0,104.871,38.0,13.188,78.57
2020-07-18,Europe,4008.0,111.0,1.08,30982.0,0.201,2877800.0,104.871,38.0,13.188,78.57
2020-07-19,Europe,4090.0,112.0,1.07,31313.0,0.206,2877800.0,104.871,38.0,13.188,78.57
2020-07-20,Europe,4171.0,113.0,1.08,31580.0,0.217,2877800.0,104.871,38.0,13.188,78.57
2020-07-21,Europe,4290.0,117.0,1.09,32062.0,0.222,2877800.0,104.871,38.0,13.188,78.57
2020-07-22,Europe,4358.0,120.0,1.08,32558.0,0.207,2877800.0,104.871,38.0,13.188,78.57
2020-07-23,Europe,4466.0,123.0,1.1,33035.0,0.206,2877800.0,104.871,38.0,13.188,78.57
2020-07-24,Europe,4570.0,128.0,1.1,33599.0,0.213,2877800.0,104.871,38.0,13.188,78.57
2020-07-25,Europe,4637.0,134.0,1.1,33903.0,0.215,2877800.0,104.871,38.0,13.188,78.57
2020-07-26,Europe,4763.0,138.0,1.13,34407.0,0.218,2877800.0,104.871,38.0,13.188,78.57
2020-07-27,Europe,4880.0,144.0,1.13,34907.0,0.213,2877800.0,104.871,38.0,13.188,78.57
2020-02-25,Africa,1.0,,,,,43851043.0,17.348,29.1,6.211,76.88
2020-02-26,Africa,1.0,,,,,43851043.0,17.348,29.1,6.211,76.88
2020-02-27,Africa,1.0,,,,,43851043.0,17.348,29.1,6.211,76.88
2020-02-28,Africa,1.0,,,,,43851043.0,17.348,29.1,6.211,76.88
2020-02-29,Africa,1.0,,,,,43851043.0,17.348,29.1,6.211,76.88
2020-03-01,Africa,1.0,,,,,43851043.0,17.348,29.1,6.211,76.88
2020-03-02,Africa,3.0,,,,,43851043.0,17.348,29.1,6.211,76.88
2020-03-03,Africa,5.0,,,,,43851043.0,17.348,29.1,6.211,76.88
2020-03-04,Africa,12.0,,,,,43851043.0,17.348,29.1,6.211,76.88
2020-03-05,Africa,12.0,,,,,43851043.0,17.348,29.1,6.211,76.88
2020-03-06,Africa,17.0,,,,,43851043.0,17.348,29.1,6.211,76.88
2020-03-07,Africa,17.0,,,,,43851043.0,17.348,29.1,6.211,76.88
2020-03-08,Africa,19.0,,,,,43851043.0,17.348,29.1,6.211,76.88
2020-03-09,Africa,20.0,,,,,43851043.0,17.348,29.1,6.211,76.88
2020-03-10,Africa,20.0,,,,,43851043.0,17.348,29.1,6.211,76.88
2020-03-11,Africa,20.0,,,,,43851043.0,17.348,29.1,6.211,76.88
2020-03-12,Africa,24.0,1.0,,,,43851043.0,17.348,29.1,6.211,76.88
2020-03-13,Africa,26.0,2.0,,,,43851043.0,17.348,29.1,6.211,76.88
2020-03-14,Africa,37.0,3.0,,,,43851043.0,17.348,29.1,6.211,76.88
2020-03-15,Africa,48.0,4.0,,,,43851043.0,17.348,29.1,6.211,76.88
2020-03-16,Africa,54.0,4.0,,,,43851043.0,17.348,29.1,6.211,76.88
2020-03-17,Africa,60.0,4.0,,,,43851043.0,17.348,29.1,6.211,76.88
2020-03-18,Africa,74.0,7.0,,,,43851043.0,17.348,29.1,6.211,76.88
2020-03-19,Africa,87.0,9.0,,,,43851043.0,17.348,29.1,6.211,76.88
2020-03-20,Africa,90.0,11.0,,,,43851043.0,17.348,29.1,6.211,76.88
2020-03-21,Africa,139.0,15.0,,,,43851043.0,17.348,29.1,6.211,76.88
2020-03-22,Africa,201.0,17.0,1.89,,,43851043.0,17.348,29.1,6.211,76.88
2020-03-23,Africa,230.0,17.0,1.75,,,43851043.0,17.348,29.1,6.211,76.88
2020-03-24,Africa,264.0,19.0,1.65,,,43851043.0,17.348,29.1,6.211,76.88
2020-03-25,Africa,302.0,21.0,1.62,,,43851043.0,17.348,29.1,6.211,76.88
2020-03-26,Africa,367.0,25.0,1.64,,,43851043.0,17.348,29.1,6.211,76.88
2020-03-27,Africa,409.0,26.0,1.63,,,43851043.0,17.348,29.1,6.211,76.88
2020-03-28,Africa,454.0,29.0,1.69,,,43851043.0,17.348,29.1,6.211,76.88
2020-03-29,Africa,511.0,31.0,1.77,,,43851043.0,17.348,29.1,6.211,76.88
2020-03-30,Africa,584.0,35.0,1.91,,,43851043.0,17.348,29.1,6.211,76.88
2020-03-31,Africa,716.0,44.0,2.02,,,43851043.0,17.348,29.1,6.211,76.88
2020-04-01,Africa,847.0,58.0,1.95,,,43851043.0,17.348,29.1,6.211,76.88
2020-04-02,Africa,986.0,86.0,1.82,,,43851043.0,17.348,29.1,6.211,76.88
2020-04-03,Africa,1171.0,105.0,1.68,,,43851043.0,17.348,29.1,6.211,76.88
2020-04-04,Africa,1251.0,130.0,1.45,,,43851043.0,17.348,29.1,6.211,76.88
2020-04-05,Africa,1320.0,152.0,1.26,,,43851043.0,17.348,29.1,6.211,76.88
2020-04-06,Africa,1423.0,173.0,1.16,,,43851043.0,17.348,29.1,6.211,76.88
2020-04-07,Africa,1468.0,193.0,1.06,,,43851043.0,17.348,29.1,6.211,76.88
2020-04-08,Africa,1572.0,205.0,1.04,,,43851043.0,17.348,29.1,6.211,76.88
2020-04-09,Africa,1666.0,235.0,1.02,,,43851043.0,17.348,29.1,6.211,76.88
2020-04-10,Africa,1761.0,256.0,1.0,,,43851043.0,17.348,29.1,6.211,76.88
2020-04-11,Africa,1825.0,275.0,1.01,,,43851043.0,17.348,29.1,6.211,76.88
2020-04-12,Africa,1914.0,293.0,1.03,,,43851043.0,17.348,29.1,6.211,76.88
2020-04-13,Africa,1983.0,313.0,1.04,,,43851043.0,17.348,29.1,6.211,76.88
2020-04-14,Africa,2070.0,326.0,1.07,,,43851043.0,17.348,29.1,6.211,76.88
2020-04-15,Africa,2160.0,336.0,1.1,,,43851043.0,17.348,29.1,6.211,76.88
2020-04-16,Africa,2268.0,348.0,1.15,,,43851043.0,17.348,29.1,6.211,76.88
2020-04-17,Africa,2418.0,364.0,1.19,,,43851043.0,17.348,29.1,6.211,76.88
2020-04-18,Africa,2534.0,367.0,1.17,,,43851043.0,17.348,29.1,6.211,76.88
2020-04-19,Africa,2629.0,375.0,1.12,,,43851043.0,17.348,29.1,6.211,76.88
2020-04-20,Africa,2718.0,384.0,1.08,,,43851043.0,17.348,29.1,6.211,76.88
2020-04-21,Africa,2811.0,392.0,1.07,,,43851043.0,17.348,29.1,6.211,76.88
2020-04-22,Africa,2910.0,402.0,1.06,,,43851043.0,17.348,29.1,6.211,76.88
2020-04-23,Africa,3007.0,407.0,1.09,,,43851043.0,17.348,29.1,6.211,76.88
2020-04-24,Africa,3127.0,415.0,1.15,,,43851043.0,17.348,29.1,6.211,76.88
2020-04-25,Africa,3256.0,419.0,1.21,,,43851043.0,17.348,29.1,6.211,76.88
2020-04-26,Africa,3382.0,425.0,1.24,,,43851043.0,17.348,29.1,6.211,76.88
2020-04-27,Africa,3517.0,432.0,1.26,,,43851043.0,17.348,29.1,6.211,76.88
2020-04-28,Africa,3649.0,437.0,1.28,,,43851043.0,17.348,29.1,6.211,76.88
2020-04-29,Africa,3848.0,444.0,1.3,,,43851043.0,17.348,29.1,6.211,76.88
2020-04-30,Africa,4006.0,450.0,1.26,,,43851043.0,17.348,29.1,6.211,76.88
2020-05-01,Africa,4154.0,453.0,1.22,,,43851043.0,17.348,29.1,6.211,76.88
2020-05-02,Africa,4295.0,459.0,1.22,,,43851043.0,17.348,29.1,6.211,76.88
2020-05-03,Africa,4474.0,463.0,1.23,,,43851043.0,17.348,29.1,6.211,76.88
2020-05-04,Africa,4648.0,465.0,1.23,,,43851043.0,17.348,29.1,6.211,76.88
2020-05-05,Africa,4838.0,470.0,1.21,,,43851043.0,17.348,29.1,6.211,76.88
2020-05-06,Africa,4997.0,476.0,1.17,,,43851043.0,17.348,29.1,6.211,76.88
2020-05-07,Africa,5182.0,483.0,1.16,,,43851043.0,17.348,29.1,6.211,76.88
2020-05-08,Africa,5369.0,488.0,1.14,,,43851043.0,17.348,29.1,6.211,76.88
2020-05-09,Africa,5558.0,494.0,1.13,,,43851043.0,17.348,29.1,6.211,76.88
2020-05-10,Africa,5723.0,502.0,1.1,,,43851043.0,17.348,29.1,6.211,76.88
2020-05-11,Africa,5891.0,507.0,1.09,,,43851043.0,17.348,29.1,6.211,76.88
2020-05-12,Africa,6067.0,515.0,1.08,,,43851043.0,17.348,29.1,6.211,76.88
2020-05-13,Africa,6253.0,522.0,1.09,,,43851043.0,17.348,29.1,6.211,76.88
2020-05-14,Africa,6442.0,529.0,1.08,,,43851043.0,17.348,29.1,6.211,76.88
2020-05-15,Africa,6629.0,536.0,1.08,,,43851043.0,17.348,29.1,6.211,76.88
2020-05-16,Africa,6821.0,542.0,1.07,,,43851043.0,17.348,29.1,6.211,76.88
2020-05-17,Africa,7019.0,548.0,1.06,,,43851043.0,17.348,29.1,6.211,76.88
2020-05-18,Africa,7201.0,555.0,1.04,,,43851043.0,17.348,29.1,6.211,76.88
2020-05-19,Africa,7377.0,561.0,1.02,,,43851043.0,17.348,29.1,6.211,76.88
2020-05-20,Africa,7542.0,568.0,1.01,,,43851043.0,17.348,29.1,6.211,76.88
2020-05-21,Africa,7728.0,575.0,1.02,,,43851043.0,17.348,29.1,6.211,76.88
2020-05-22,Africa,7918.0,582.0,1.02,,,43851043.0,17.348,29.1,6.211,76.88
2020-05-23,Africa,8113.0,592.0,1.02,,,43851043.0,17.348,29.1,6.211,76.88
2020-05-24,Africa,8306.0,600.0,1.01,,,43851043.0,17.348,29.1,6.211,76.88
2020-05-25,Africa,8503.0,609.0,0.99,,,43851043.0,17.348,29.1,6.211,76.88
2020-05-26,Africa,8697.0,617.0,0.95,,,43851043.0,17.348,29.1,6.211,76.88
2020-05-27,Africa,8857.0,623.0,0.9,,,43851043.0,17.348,29.1,6.211,76.88
2020-05-28,Africa,8997.0,630.0,0.85,,,43851043.0,17.348,29.1,6.211,76.88
2020-05-29,Africa,9134.0,638.0,0.82,,,43851043.0,17.348,29.1,6.211,76.88
2020-05-30,Africa,9267.0,646.0,0.8,,,43851043.0,17.348,29.1,6.211,76.88
2020-05-31,Africa,9394.0,653.0,0.78,,,43851043.0,17.348,29.1,6.211,76.88
2020-06-01,Africa,9513.0,661.0,0.77,,,43851043.0,17.348,29.1,6.211,76.88
2020-06-02,Africa,9626.0,667.0,0.76,,,43851043.0,17.348,29.1,6.211,76.88
2020-06-03,Africa,9733.0,673.0,0.77,,,43851043.0,17.348,29.1,6.211,76.88
2020-06-04,Africa,9831.0,681.0,0.77,,,43851043.0,17.348,29.1,6.211,76.88
2020-06-05,Africa,9935.0,690.0,0.79,,,43851043.0,17.348,29.1,6.211,76.88
2020-06-06,Africa,10050.0,698.0,0.82,,,43851043.0,17.348,29.1,6.211,76.88
2020-06-07,Africa,10154.0,707.0,0.84,,,43851043.0,17.348,29.1,6.211,76.88
2020-06-08,Africa,10265.0,715.0,0.86,,,43851043.0,17.348,29.1,6.211,76.88
2020-06-09,Africa,10382.0,724.0,0.88,,,43851043.0,17.348,29.1,6.211,76.88
2020-06-10,Africa,10484.0,732.0,0.89,,,43851043.0,17.348,29.1,6.211,76.88
2020-06-11,Africa,10589.0,741.0,0.91,,,43851043.0,17.348,29.1,6.211,76.88
2020-06-12,Africa,10698.0,751.0,0.92,,,43851043.0,17.348,29.1,6.211,76.88
2020-06-13,Africa,10810.0,760.0,0.94,,,43851043.0,17.348,29.1,6.211,76.88
2020-06-14,Africa,10919.0,767.0,0.96,,,43851043.0,17.348,29.1,6.211,76.88
2020-06-15,Africa,11031.0,777.0,0.99,,,43851043.0,17.348,29.1,6.211,76.88
2020-06-16,Africa,11147.0,788.0,1.02,,,43851043.0,17.348,29.1,6.211,76.88
2020-06-17,Africa,11268.0,799.0,1.04,,,43851043.0,17.348,29.1,6.211,76.88
2020-06-18,Africa,11385.0,811.0,1.06,,,43851043.0,17.348,29.1,6.211,76.88
2020-06-19,Africa,11504.0,825.0,1.09,,,43851043.0,17.348,29.1,6.211,76.88
2020-06-20,Africa,11631.0,837.0,1.13,,,43851043.0,17.348,29.1,6.211,76.88
2020-06-21,Africa,11771.0,845.0,1.19,,,43851043.0,17.348,29.1,6.211,76.88
2020-06-22,Africa,11920.0,852.0,1.25,,,43851043.0,17.348,29.1,6.211,76.88
2020-06-23,Africa,12076.0,861.0,1.31,,,43851043.0,17.348,29.1,6.211,76.88
2020-06-24,Africa,12248.0,869.0,1.38,,,43851043.0,17.348,29.1,6.211,76.88
2020-06-25,Africa,12445.0,878.0,1.46,,,43851043.0,17.348,29.1,6.211,76.88
2020-06-26,Africa,12685.0,885.0,1.53,,,43851043.0,17.348,29.1,6.211,76.88
2020-06-27,Africa,12968.0,892.0,1.58,,,43851043.0,17.348,29.1,6.211,76.88
2020-06-28,Africa,13273.0,897.0,1.59,,,43851043.0,17.348,29.1,6.211,76.88
2020-06-29,Africa,13571.0,905.0,1.58,,,43851043.0,17.348,29.1,6.211,76.88
2020-06-30,Africa,13907.0,912.0,1.57,,,43851043.0,17.348,29.1,6.211,76.88
2020-07-01,Africa,14272.0,920.0,1.56,,,43851043.0,17.348,29.1,6.211,76.88
2020-07-02,Africa,14657.0,928.0,1.54,,,43851043.0,17.348,29.1,6.211,76.88
2020-07-03,Africa,15070.0,937.0,1.51,,,43851043.0,17.348,29.1,6.211,76.88
2020-07-04,Africa,15500.0,946.0,1.47,,,43851043.0,17.348,29.1,6.211,76.88
2020-07-05,Africa,15941.0,952.0,1.43,,,43851043.0,17.348,29.1,6.211,76.88
2020-07-06,Africa,16404.0,959.0,1.4,,,43851043.0,17.348,29.1,6.211,76.88
2020-07-07,Africa,16879.0,968.0,1.35,,,43851043.0,17.348,29.1,6.211,76.88
2020-07-08,Africa,17348.0,978.0,1.3,,,43851043.0,17.348,29.1,6.211,76.88
2020-07-09,Africa,17808.0,988.0,1.26,,,43851043.0,17.348,29.1,6.211,76.88
2020-07-10,Africa,18242.0,996.0,1.23,,,43851043.0,17.348,29.1,6.211,76.88
2020-07-11,Africa,18712.0,1004.0,1.21,,,43851043.0,17.348,29.1,6.211,76.88
2020-07-12,Africa,19195.0,1011.0,1.21,,,43851043.0,17.348,29.1,6.211,76.88
2020-07-13,Africa,19689.0,1018.0,1.21,,,43851043.0,17.348,29.1,6.211,76.88
2020-07-14,Africa,20216.0,1028.0,1.22,,,43851043.0,17.348,29.1,6.211,76.88
2020-07-15,Africa,20770.0,1040.0,1.22,,,43851043.0,17.348,29.1,6.211,76.88
2020-07-16,Africa,21355.0,1052.0,1.22,,,43851043.0,17.348,29.1,6.211,76.88
2020-07-17,Africa,21948.0,1057.0,1.2,,,43851043.0,17.348,29.1,6.211,76.88
2020-07-18,Africa,22549.0,1068.0,1.18,,,43851043.0,17.348,29.1,6.211,76.88
2020-07-19,Africa,23084.0,1078.0,1.16,,,43851043.0,17.348,29.1,6.211,76.88
2020-07-20,Africa,23691.0,1087.0,1.15,,,43851043.0,17.348,29.1,6.211,76.88
2020-07-21,Africa,24278.0,1100.0,1.14,,,43851043.0,17.348,29.1,6.211,76.88
2020-07-22,Africa,24872.0,1111.0,1.13,,,43851043.0,17.348,29.1,6.211,76.88
2020-07-23,Africa,25484.0,1124.0,1.12,,,43851043.0,17.348,29.1,6.211,76.88
2020-07-24,Africa,26159.0,1136.0,1.11,,,43851043.0,17.348,29.1,6.211,76.88
2020-07-25,Africa,26764.0,1146.0,1.09,,,43851043.0,17.348,29.1,6.211,76.88
2020-07-26,Africa,27357.0,1155.0,1.08,,,43851043.0,17.348,29.1,6.211,76.88
2020-07-27,Africa,27973.0,1163.0,1.06,,,43851043.0,17.348,29.1,6.211,76.88
2020-03-02,Europe,1.0,,,,,77265.0,163.755,,,83.73
2020-03-03,Europe,1.0,,,,,77265.0,163.755,,,83.73
2020-03-04,Europe,1.0,,,,,77265.0,163.755,,,83.73
2020-03-05,Europe,1.0,,,,,77265.0,163.755,,,83.73
